timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1673614866184,392,get_method,200,OK,Thread Group 1-15,text,true,,168,150,34,34,http://162.55.220.72:5006/get_method?name=Ilya&age=34,392,0,208
1673614866219,355,get_method,200,OK,Thread Group 1-17,text,true,,168,150,34,34,http://162.55.220.72:5006/get_method?name=Ilya&age=34,352,0,173
1673614866158,418,get_method,200,OK,Thread Group 1-13,text,true,,168,150,34,34,http://162.55.220.72:5006/get_method?name=Ilya&age=34,418,0,234
1673614866102,472,get_method,200,OK,Thread Group 1-11,text,true,,168,150,34,34,http://162.55.220.72:5006/get_method?name=Ilya&age=34,468,0,290
1673614866085,491,get_method,200,OK,Thread Group 1-10,text,true,,168,150,34,34,http://162.55.220.72:5006/get_method?name=Ilya&age=34,491,0,307
1673614866263,314,get_method,200,OK,Thread Group 1-19,text,true,,168,150,34,34,http://162.55.220.72:5006/get_method?name=Ilya&age=34,314,0,129
1673614866180,392,get_method,200,OK,Thread Group 1-14,text,true,,168,150,34,34,http://162.55.220.72:5006/get_method?name=Ilya&age=34,391,0,209
1673614866130,446,get_method,200,OK,Thread Group 1-12,text,true,,168,150,34,34,http://162.55.220.72:5006/get_method?name=Ilya&age=34,446,0,262
1673614866443,183,get_method,200,OK,Thread Group 1-28,text,true,,168,150,38,38,http://162.55.220.72:5006/get_method?name=Ilya&age=34,183,0,113
1673614866454,172,get_method,200,OK,Thread Group 1-29,text,true,,168,150,38,38,http://162.55.220.72:5006/get_method?name=Ilya&age=34,172,0,102
1673614866485,141,get_method,200,OK,Thread Group 1-30,text,true,,168,150,38,38,http://162.55.220.72:5006/get_method?name=Ilya&age=34,141,0,77
1673614866391,235,get_method,200,OK,Thread Group 1-25,text,true,,168,150,38,38,http://162.55.220.72:5006/get_method?name=Ilya&age=34,235,0,171
1673614866420,206,get_method,200,OK,Thread Group 1-27,text,true,,168,150,38,38,http://162.55.220.72:5006/get_method?name=Ilya&age=34,206,0,142
1673614866395,232,get_method,200,OK,Thread Group 1-26,text,true,,168,150,38,38,http://162.55.220.72:5006/get_method?name=Ilya&age=34,232,0,167
1673614866502,125,get_method,200,OK,Thread Group 1-31,text,true,,168,150,38,38,http://162.55.220.72:5006/get_method?name=Ilya&age=34,125,0,62
1673614866533,106,get_method,200,OK,Thread Group 1-33,text,true,,168,150,39,39,http://162.55.220.72:5006/get_method?name=Ilya&age=34,106,0,60
1673614866527,112,get_method,200,OK,Thread Group 1-32,text,true,,168,150,39,39,http://162.55.220.72:5006/get_method?name=Ilya&age=34,112,0,66
1673614866562,132,get_method,200,OK,Thread Group 1-34,text,true,,168,150,41,41,http://162.55.220.72:5006/get_method?name=Ilya&age=34,132,0,65
1673614866603,91,user_info_2,200,OK,Thread Group 1-13,text,true,,476,247,41,41,http://162.55.220.72:5006/user_info_2,91,0,45
1673614866603,91,user_info_2,200,OK,Thread Group 1-17,text,true,,476,247,41,41,http://162.55.220.72:5006/user_info_2,91,0,45
1673614866609,90,get_method,200,OK,Thread Group 1-36,text,true,,168,150,41,41,http://162.55.220.72:5006/get_method?name=Ilya&age=34,90,0,45
1673614866611,88,user_info_2,200,OK,Thread Group 1-19,text,true,,476,247,41,41,http://162.55.220.72:5006/user_info_2,88,0,45
1673614866608,91,get_method,200,OK,Thread Group 1-35,text,true,,168,150,41,41,http://162.55.220.72:5006/get_method?name=Ilya&age=34,91,0,41
1673614866611,117,user_info_2,200,OK,Thread Group 1-14,text,true,,476,247,43,43,http://162.55.220.72:5006/user_info_2,117,0,46
1673614866626,102,user_info_2,200,OK,Thread Group 1-29,text,true,,476,247,43,43,http://162.55.220.72:5006/user_info_2,102,0,35
1673614866603,125,user_info_2,200,OK,Thread Group 1-15,text,true,,476,247,43,43,http://162.55.220.72:5006/user_info_2,125,0,54
1673614866613,115,get_method,200,OK,Thread Group 1-37,text,true,,168,150,43,43,http://162.55.220.72:5006/get_method?name=Ilya&age=34,115,0,44
1673614866626,103,user_info_2,200,OK,Thread Group 1-28,text,true,,476,247,43,43,http://162.55.220.72:5006/user_info_2,103,0,35
1673614866611,117,user_info_2,200,OK,Thread Group 1-12,text,true,,476,247,43,43,http://162.55.220.72:5006/user_info_2,117,0,46
1673614866611,117,user_info_2,200,OK,Thread Group 1-10,text,true,,476,247,43,43,http://162.55.220.72:5006/user_info_2,117,0,46
1673614866611,132,user_info_2,200,OK,Thread Group 1-11,text,true,,476,247,43,43,http://162.55.220.72:5006/user_info_2,132,0,48
1673614866626,118,user_info_2,200,OK,Thread Group 1-30,text,true,,476,247,43,43,http://162.55.220.72:5006/user_info_2,117,0,60
1673614866617,126,get_method,200,OK,Thread Group 1-38,text,true,,168,150,43,43,http://162.55.220.72:5006/get_method?name=Ilya&age=34,126,0,48
1673614866641,114,user_info_2,200,OK,Thread Group 1-33,text,true,,476,247,44,44,http://162.55.220.72:5006/user_info_2,113,0,53
1673614866627,128,user_info_2,200,OK,Thread Group 1-26,text,true,,476,247,44,44,http://162.55.220.72:5006/user_info_2,127,0,59
1673614866627,128,user_info_2,200,OK,Thread Group 1-25,text,true,,476,247,44,44,http://162.55.220.72:5006/user_info_2,128,0,66
1673614866639,116,get_method,200,OK,Thread Group 1-39,text,true,,168,150,44,44,http://162.55.220.72:5006/get_method?name=Ilya&age=34,116,0,55
1673614866627,131,user_info_2,200,OK,Thread Group 1-27,text,true,,476,247,45,45,http://162.55.220.72:5006/user_info_2,131,0,66
1673614866627,156,user_info_2,200,OK,Thread Group 1-31,text,true,,476,247,46,46,http://162.55.220.72:5006/user_info_2,155,0,66
1673614866662,121,get_method,200,OK,Thread Group 1-40,text,true,,168,150,46,46,http://162.55.220.72:5006/get_method?name=Ilya&age=34,120,0,58
1673614866641,144,user_info_2,200,OK,Thread Group 1-32,text,true,,476,247,46,46,http://162.55.220.72:5006/user_info_2,141,0,53
1673614866700,156,user_info_2,200,OK,Thread Group 1-36,text,true,,476,247,49,49,http://162.55.220.72:5006/user_info_2,156,0,54
1673614866700,156,user_info_2,200,OK,Thread Group 1-35,text,true,,476,247,49,49,http://162.55.220.72:5006/user_info_2,156,0,54
1673614866694,162,user_info_2,200,OK,Thread Group 1-34,text,true,,476,247,49,49,http://162.55.220.72:5006/user_info_2,162,0,50
1673614866702,154,get_method,200,OK,Thread Group 1-42,text,true,,168,150,49,49,http://162.55.220.72:5006/get_method?name=Ilya&age=34,154,0,52
1673614866697,160,user_info_3,200,OK,Thread Group 1-13,text,true,,370,247,49,49,http://162.55.220.72:5006/user_info_3,160,0,47
1673614866685,170,get_method,200,OK,Thread Group 1-41,text,true,,168,150,49,49,http://162.55.220.72:5006/get_method?name=Ilya&age=34,163,0,43
1673614866697,159,user_info_3,200,OK,Thread Group 1-17,text,true,,370,247,49,49,http://162.55.220.72:5006/user_info_3,159,0,57
1673614866700,152,user_info_3,200,OK,Thread Group 1-19,text,true,,370,247,48,48,http://162.55.220.72:5006/user_info_3,149,0,52
1673614866757,167,user_info_3,200,OK,Thread Group 1-25,text,true,,370,247,53,53,http://162.55.220.72:5006/user_info_3,167,0,92
1673614866732,199,user_info_3,200,OK,Thread Group 1-10,text,true,,370,247,53,53,http://162.55.220.72:5006/user_info_3,199,0,118
1673614866745,187,user_info_2,200,OK,Thread Group 1-38,text,true,,476,247,54,54,http://162.55.220.72:5006/user_info_2,187,0,110
1673614866731,201,user_info_3,200,OK,Thread Group 1-29,text,true,,370,247,54,54,http://162.55.220.72:5006/user_info_3,201,0,120
1673614866731,202,user_info_3,200,OK,Thread Group 1-28,text,true,,370,247,54,54,http://162.55.220.72:5006/user_info_3,202,0,119
1673614866730,212,user_info_3,200,OK,Thread Group 1-14,text,true,,370,247,55,55,http://162.55.220.72:5006/user_info_3,212,0,115
1673614866744,198,user_info_3,200,OK,Thread Group 1-11,text,true,,370,247,55,55,http://162.55.220.72:5006/user_info_3,198,0,106
1673614866731,231,user_info_3,200,OK,Thread Group 1-15,text,true,,370,247,56,56,http://162.55.220.72:5006/user_info_3,231,0,124
1673614866732,230,user_info_3,200,OK,Thread Group 1-12,text,true,,370,247,56,56,http://162.55.220.72:5006/user_info_3,230,0,119
1673614866729,233,get_method,200,OK,Thread Group 1-43,text,true,,168,150,56,56,http://162.55.220.72:5006/get_method?name=Ilya&age=34,233,0,121
1673614866758,204,user_info_3,200,OK,Thread Group 1-27,text,true,,370,247,56,56,http://162.55.220.72:5006/user_info_3,204,0,91
1673614866819,143,get_method,200,OK,Thread Group 1-47,text,true,,168,150,56,56,http://162.55.220.72:5006/get_method?name=Ilya&age=34,143,0,67
1673614866756,206,user_info_3,200,OK,Thread Group 1-26,text,true,,370,247,56,56,http://162.55.220.72:5006/user_info_3,206,0,93
1673614866786,187,user_info_3,200,OK,Thread Group 1-31,text,true,,370,247,56,56,http://162.55.220.72:5006/user_info_3,187,0,100
1673614866731,231,user_info_2,200,OK,Thread Group 1-37,text,true,,476,247,56,56,http://162.55.220.72:5006/user_info_2,231,0,120
1673614866857,117,get_method,200,OK,Thread Group 1-48,text,true,,168,150,56,56,http://162.55.220.72:5006/get_method?name=Ilya&age=34,117,0,66
1673614866787,187,user_info_3,200,OK,Thread Group 1-32,text,true,,370,247,56,56,http://162.55.220.72:5006/user_info_3,187,0,101
1673614866867,107,get_method,200,OK,Thread Group 1-50,text,true,,168,150,56,56,http://162.55.220.72:5006/get_method?name=Ilya&age=34,107,0,55
1673614866757,205,user_info_2,200,OK,Thread Group 1-39,text,true,,476,247,56,56,http://162.55.220.72:5006/user_info_2,205,0,92
1673614866858,116,get_method,200,OK,Thread Group 1-49,text,true,,168,150,56,56,http://162.55.220.72:5006/get_method?name=Ilya&age=34,116,0,66
1673614866867,108,get_method,200,OK,Thread Group 1-51,text,true,,168,150,56,56,http://162.55.220.72:5006/get_method?name=Ilya&age=34,108,0,58
1673614866786,177,get_method,200,OK,Thread Group 1-46,text,true,,168,150,56,56,http://162.55.220.72:5006/get_method?name=Ilya&age=34,176,0,99
1673614866763,200,get_method,200,OK,Thread Group 1-44,text,true,,168,150,56,56,http://162.55.220.72:5006/get_method?name=Ilya&age=34,200,0,86
1673614866763,199,get_method,200,OK,Thread Group 1-45,text,true,,168,150,56,56,http://162.55.220.72:5006/get_method?name=Ilya&age=34,199,0,86
1673614866788,174,user_info_2,200,OK,Thread Group 1-40,text,true,,476,247,56,56,http://162.55.220.72:5006/user_info_2,174,0,97
1673614866744,218,user_info_3,200,OK,Thread Group 1-30,text,true,,370,247,56,56,http://162.55.220.72:5006/user_info_3,218,0,104
1673614866756,206,user_info_3,200,OK,Thread Group 1-33,text,true,,370,247,56,56,http://162.55.220.72:5006/user_info_3,206,0,93
1673614866903,139,user_info_2,200,OK,Thread Group 1-41,text,true,,476,247,60,60,http://162.55.220.72:5006/user_info_2,139,0,59
1673614866903,139,object_info_1,200,OK,Thread Group 1-17,text,true,,229,163,60,60,http://162.55.220.72:5006/object_info_1?name=Ilya&age=34&weight=70,139,0,59
1673614866913,133,get_method,200,OK,Thread Group 1-54,text,true,,168,150,60,60,http://162.55.220.72:5006/get_method?name=Ilya&age=34,133,0,49
1673614866902,144,user_info_3,200,OK,Thread Group 1-34,text,true,,370,247,60,60,http://162.55.220.72:5006/user_info_3,144,0,60
1673614866913,135,get_method,200,OK,Thread Group 1-52,text,true,,168,150,60,60,http://162.55.220.72:5006/get_method?name=Ilya&age=34,135,0,50
1673614866902,146,user_info_3,200,OK,Thread Group 1-36,text,true,,370,247,60,60,http://162.55.220.72:5006/user_info_3,146,0,60
1673614866902,146,object_info_1,200,OK,Thread Group 1-13,text,true,,229,163,60,60,http://162.55.220.72:5006/object_info_1?name=Ilya&age=34&weight=70,146,0,71
1673614866908,142,object_info_1,200,OK,Thread Group 1-19,text,true,,229,163,60,60,http://162.55.220.72:5006/object_info_1?name=Ilya&age=34&weight=70,141,0,65
1673614866924,173,object_info_1,200,OK,Thread Group 1-25,text,true,,229,163,63,63,http://162.55.220.72:5006/object_info_1?name=Ilya&age=34&weight=70,173,0,50
1673614866904,206,user_info_3,200,OK,Thread Group 1-35,text,true,,370,247,63,63,http://162.55.220.72:5006/user_info_3,206,0,70
1673614866902,209,user_info_2,200,OK,Thread Group 1-42,text,true,,476,247,63,63,http://162.55.220.72:5006/user_info_2,209,0,72
1673614866932,187,user_info_3,200,OK,Thread Group 1-38,text,true,,370,247,64,64,http://162.55.220.72:5006/user_info_3,187,0,89
1673614866931,188,object_info_1,200,OK,Thread Group 1-10,text,true,,229,163,64,64,http://162.55.220.72:5006/object_info_1?name=Ilya&age=34&weight=70,188,0,81
1673614866942,177,object_info_1,200,OK,Thread Group 1-11,text,true,,229,163,64,64,http://162.55.220.72:5006/object_info_1?name=Ilya&age=34&weight=70,177,0,79
1673614866933,186,object_info_1,200,OK,Thread Group 1-28,text,true,,229,163,64,64,http://162.55.220.72:5006/object_info_1?name=Ilya&age=34&weight=70,186,0,88
1673614866932,187,get_method,200,OK,Thread Group 1-53,text,true,,168,150,64,64,http://162.55.220.72:5006/get_method?name=Ilya&age=34,187,0,89
1673614866942,177,object_info_1,200,OK,Thread Group 1-14,text,true,,229,163,64,64,http://162.55.220.72:5006/object_info_1?name=Ilya&age=34&weight=70,177,0,79
1673614865965,1157,get_method,200,OK,Thread Group 1-3,text,true,,168,150,64,64,http://162.55.220.72:5006/get_method?name=Ilya&age=34,1157,0,1077
1673614866941,181,get_method,200,OK,Thread Group 1-55,text,true,,168,150,64,64,http://162.55.220.72:5006/get_method?name=Ilya&age=34,181,0,80
1673614866963,159,user_info_2,200,OK,Thread Group 1-43,text,true,,476,247,64,64,http://162.55.220.72:5006/user_info_2,159,0,79
1673614866932,190,object_info_1,200,OK,Thread Group 1-29,text,true,,229,163,64,64,http://162.55.220.72:5006/object_info_1?name=Ilya&age=34&weight=70,190,0,89
1673614866954,169,get_method,200,OK,Thread Group 1-56,text,true,,168,150,64,64,http://162.55.220.72:5006/get_method?name=Ilya&age=34,168,0,67
1673614866962,161,object_info_1,200,OK,Thread Group 1-15,text,true,,229,163,64,64,http://162.55.220.72:5006/object_info_1?name=Ilya&age=34&weight=70,161,0,80
1673614866962,161,object_info_1,200,OK,Thread Group 1-12,text,true,,229,163,64,64,http://162.55.220.72:5006/object_info_1?name=Ilya&age=34&weight=70,161,0,84
1673614866978,212,user_info_3,200,OK,Thread Group 1-39,text,true,,370,247,67,67,http://162.55.220.72:5006/user_info_3,212,0,118
1673614866977,213,object_info_1,200,OK,Thread Group 1-27,text,true,,229,163,67,67,http://162.55.220.72:5006/object_info_1?name=Ilya&age=34&weight=70,213,0,119
1673614866978,221,user_info_2,200,OK,Thread Group 1-50,text,true,,476,247,68,68,http://162.55.220.72:5006/user_info_2,221,0,119
1673614866978,221,object_info_1,200,OK,Thread Group 1-32,text,true,,229,163,68,68,http://162.55.220.72:5006/object_info_1?name=Ilya&age=34&weight=70,221,0,118
1673614866991,208,get_method,200,OK,Thread Group 1-58,text,true,,168,150,68,68,http://162.55.220.72:5006/get_method?name=Ilya&age=34,208,0,106
1673614866978,221,user_info_2,200,OK,Thread Group 1-47,text,true,,476,247,68,68,http://162.55.220.72:5006/user_info_2,221,0,119
1673614866978,227,user_info_3,200,OK,Thread Group 1-37,text,true,,370,247,68,68,http://162.55.220.72:5006/user_info_3,227,0,119
1673614866978,228,object_info_1,200,OK,Thread Group 1-26,text,true,,229,163,68,68,http://162.55.220.72:5006/object_info_1?name=Ilya&age=34&weight=70,228,0,119
1673614866978,228,object_info_1,200,OK,Thread Group 1-33,text,true,,229,163,68,68,http://162.55.220.72:5006/object_info_1?name=Ilya&age=34&weight=70,228,0,132
1673614866977,230,get_method,200,OK,Thread Group 1-57,text,true,,168,150,68,68,http://162.55.220.72:5006/get_method?name=Ilya&age=34,230,0,120
1673614866978,229,object_info_1,200,OK,Thread Group 1-31,text,true,,229,163,68,68,http://162.55.220.72:5006/object_info_1?name=Ilya&age=34&weight=70,229,0,119
1673614866978,229,user_info_2,200,OK,Thread Group 1-49,text,true,,476,247,68,68,http://162.55.220.72:5006/user_info_2,229,0,133
1673614866978,232,object_info_1,200,OK,Thread Group 1-30,text,true,,229,163,68,68,http://162.55.220.72:5006/object_info_1?name=Ilya&age=34&weight=70,232,0,133
1673614866978,232,user_info_2,200,OK,Thread Group 1-46,text,true,,476,247,68,68,http://162.55.220.72:5006/user_info_2,232,0,132
1673614866978,233,user_info_2,200,OK,Thread Group 1-45,text,true,,476,247,68,68,http://162.55.220.72:5006/user_info_2,233,0,132
1673614866978,236,user_info_2,200,OK,Thread Group 1-44,text,true,,476,247,68,68,http://162.55.220.72:5006/user_info_2,236,0,133
1673614866978,239,user_info_3,200,OK,Thread Group 1-40,text,true,,370,247,69,69,http://162.55.220.72:5006/user_info_3,239,0,139
1673614866978,255,user_info_2,200,OK,Thread Group 1-48,text,true,,476,247,70,70,http://162.55.220.72:5006/user_info_2,255,0,133
1673614867033,206,get_method,200,OK,Thread Group 1-60,text,true,,168,150,70,70,http://162.55.220.72:5006/get_method?name=Ilya&age=34,206,0,86
1673614867052,189,object_info_2 ,200,OK,Thread Group 1-19,text,true,,466,165,70,70,http://162.55.220.72:5006/object_info_2?name=ilya&age=34&salary=3500,189,0,70
1673614867043,196,object_info_2 ,200,OK,Thread Group 1-17,text,true,,466,165,70,70,http://162.55.220.72:5006/object_info_2?name=ilya&age=34&salary=3500,196,0,79
1673614867094,150,get_method,200,OK,Thread Group 1-63,text,true,,168,150,70,70,http://162.55.220.72:5006/get_method?name=Ilya&age=34,150,0,79
1673614866978,257,user_info_2,200,OK,Thread Group 1-51,text,true,,476,247,70,70,http://162.55.220.72:5006/user_info_2,257,0,140
1673614867043,197,user_info_3,200,OK,Thread Group 1-41,text,true,,370,247,70,70,http://162.55.220.72:5006/user_info_3,197,0,76
1673614867049,190,object_info_1,200,OK,Thread Group 1-36,text,true,,229,163,70,70,http://162.55.220.72:5006/object_info_1?name=Ilya&age=34&weight=70,190,0,73
1673614867099,140,object_info_2 ,200,OK,Thread Group 1-25,text,true,,466,165,70,70,http://162.55.220.72:5006/object_info_2?name=ilya&age=34&salary=3500,140,0,74
1673614867046,199,object_info_1,200,OK,Thread Group 1-34,text,true,,229,163,70,70,http://162.55.220.72:5006/object_info_1?name=Ilya&age=34&weight=70,199,0,76
1673614867053,192,get_method,200,OK,Thread Group 1-61,text,true,,168,150,70,70,http://162.55.220.72:5006/get_method?name=Ilya&age=34,192,0,69
1673614867075,170,get_method,200,OK,Thread Group 1-62,text,true,,168,150,70,70,http://162.55.220.72:5006/get_method?name=Ilya&age=34,170,0,98
1673614867052,193,object_info_2 ,200,OK,Thread Group 1-13,text,true,,466,165,70,70,http://162.55.220.72:5006/object_info_2?name=ilya&age=34&salary=3500,193,0,70
1673614867013,220,get_method,200,OK,Thread Group 1-59,text,true,,168,150,70,70,http://162.55.220.72:5006/get_method?name=Ilya&age=34,220,0,105
1673614867046,193,user_info_2,200,OK,Thread Group 1-54,text,true,,476,247,70,70,http://162.55.220.72:5006/user_info_2,193,0,76
1673614867048,187,user_info_2,200,OK,Thread Group 1-52,text,true,,476,247,70,70,http://162.55.220.72:5006/user_info_2,187,0,74
1673614867123,215,object_info_2 ,200,OK,Thread Group 1-12,text,true,,466,165,75,75,http://162.55.220.72:5006/object_info_2?name=ilya&age=34&salary=3500,215,0,83
1673614867133,188,get_method,200,OK,Thread Group 1-65,text,true,,168,150,73,73,http://162.55.220.72:5006/get_method?name=Ilya&age=34,188,0,66
1673614867122,210,object_info_2 ,200,OK,Thread Group 1-14,text,true,,466,165,74,74,http://162.55.220.72:5006/object_info_2?name=ilya&age=34&salary=3500,210,0,77
1673614867122,184,user_info_2,200,OK,Thread Group 1-53,text,true,,476,247,73,73,http://162.55.220.72:5006/user_info_2,184,0,68
1673614867123,200,object_info_2 ,200,OK,Thread Group 1-15,text,true,,466,165,73,73,http://162.55.220.72:5006/object_info_2?name=ilya&age=34&salary=3500,200,0,76
1673614867123,215,object_info_2 ,200,OK,Thread Group 1-29,text,true,,466,165,75,75,http://162.55.220.72:5006/object_info_2?name=ilya&age=34&salary=3500,215,0,83
1673614867121,202,object_info_2 ,200,OK,Thread Group 1-10,text,true,,466,165,73,73,http://162.55.220.72:5006/object_info_2?name=ilya&age=34&salary=3500,202,0,78
1673614867123,214,user_info_2,200,OK,Thread Group 1-56,text,true,,476,247,75,75,http://162.55.220.72:5006/user_info_2,214,0,83
1673614867173,171,get_method,200,OK,Thread Group 1-67,text,true,,168,150,75,75,http://162.55.220.72:5006/get_method?name=Ilya&age=34,171,0,43
1673614867122,195,user_info_2,200,OK,Thread Group 1-3,text,true,,476,247,73,73,http://162.55.220.72:5006/user_info_2,195,0,77
1673614867121,190,object_info_2 ,200,OK,Thread Group 1-11,text,true,,466,165,73,73,http://162.55.220.72:5006/object_info_2?name=ilya&age=34&salary=3500,190,0,69
1673614867121,216,object_info_2 ,200,OK,Thread Group 1-28,text,true,,466,165,75,75,http://162.55.220.72:5006/object_info_2?name=ilya&age=34&salary=3500,216,0,78
1673614867153,179,get_method,200,OK,Thread Group 1-66,text,true,,168,150,74,74,http://162.55.220.72:5006/get_method?name=Ilya&age=34,179,0,48
1673614867113,204,get_method,200,OK,Thread Group 1-64,text,true,,168,150,73,73,http://162.55.220.72:5006/get_method?name=Ilya&age=34,204,0,77
1673614867121,197,object_info_1,200,OK,Thread Group 1-38,text,true,,229,163,73,73,http://162.55.220.72:5006/object_info_1?name=Ilya&age=34&weight=70,197,0,78
1673614867122,222,user_info_3,200,OK,Thread Group 1-43,text,true,,370,247,75,75,http://162.55.220.72:5006/user_info_3,222,0,84
1673614867122,196,user_info_2,200,OK,Thread Group 1-55,text,true,,476,247,73,73,http://162.55.220.72:5006/user_info_2,196,0,77
1673614867110,201,object_info_1,200,OK,Thread Group 1-35,text,true,,229,163,73,73,http://162.55.220.72:5006/object_info_1?name=Ilya&age=34&weight=70,201,0,80
1673614867111,195,user_info_3,200,OK,Thread Group 1-42,text,true,,370,247,73,73,http://162.55.220.72:5006/user_info_3,195,0,79
1673614867193,173,get_method,200,OK,Thread Group 1-68,text,true,,168,150,76,76,http://162.55.220.72:5006/get_method?name=Ilya&age=34,173,0,113
1673614867199,167,user_info_3,200,OK,Thread Group 1-50,text,true,,370,247,76,76,http://162.55.220.72:5006/user_info_3,167,0,107
1673614867199,167,object_info_2 ,200,OK,Thread Group 1-32,text,true,,466,165,76,76,http://162.55.220.72:5006/object_info_2?name=ilya&age=34&salary=3500,167,0,107
1673614867205,177,object_info_1,200,OK,Thread Group 1-37,text,true,,229,163,77,77,http://162.55.220.72:5006/object_info_1?name=Ilya&age=34&weight=70,177,0,101
1673614867199,183,user_info_2,200,OK,Thread Group 1-58,text,true,,476,247,77,77,http://162.55.220.72:5006/user_info_2,183,0,107
1673614867190,192,object_info_2 ,200,OK,Thread Group 1-27,text,true,,466,165,77,77,http://162.55.220.72:5006/object_info_2?name=ilya&age=34&salary=3500,192,0,116
1673614867190,192,object_info_1,200,OK,Thread Group 1-39,text,true,,229,163,77,77,http://162.55.220.72:5006/object_info_1?name=Ilya&age=34&weight=70,192,0,116
1673614867206,176,object_info_2 ,200,OK,Thread Group 1-26,text,true,,466,165,77,77,http://162.55.220.72:5006/object_info_2?name=ilya&age=34&salary=3500,176,0,105
1673614867199,184,user_info_3,200,OK,Thread Group 1-47,text,true,,370,247,77,77,http://162.55.220.72:5006/user_info_3,184,0,111
1673614867207,176,user_info_2,200,OK,Thread Group 1-57,text,true,,476,247,77,77,http://162.55.220.72:5006/user_info_2,176,0,110
1673614867214,170,user_info_3,200,OK,Thread Group 1-44,text,true,,370,247,77,77,http://162.55.220.72:5006/user_info_3,170,0,103
1673614867211,175,user_info_3,200,OK,Thread Group 1-45,text,true,,370,247,77,77,http://162.55.220.72:5006/user_info_3,175,0,106
1673614867210,182,object_info_2 ,200,OK,Thread Group 1-30,text,true,,466,165,77,77,http://162.55.220.72:5006/object_info_2?name=ilya&age=34&salary=3500,181,0,107
1673614867210,187,user_info_3,200,OK,Thread Group 1-46,text,true,,370,247,78,78,http://162.55.220.72:5006/user_info_3,187,0,108
1673614867214,183,get_method,200,OK,Thread Group 1-69,text,true,,168,150,78,78,http://162.55.220.72:5006/get_method?name=Ilya&age=34,183,0,104
1673614867206,191,object_info_2 ,200,OK,Thread Group 1-33,text,true,,466,165,78,78,http://162.55.220.72:5006/object_info_2?name=ilya&age=34&salary=3500,191,0,111
1673614867217,180,object_info_1,200,OK,Thread Group 1-40,text,true,,229,163,78,78,http://162.55.220.72:5006/object_info_1?name=Ilya&age=34&weight=70,180,0,104
1673614866200,1197,get_method,200,OK,Thread Group 1-16,text,true,,168,150,78,78,http://162.55.220.72:5006/get_method?name=Ilya&age=34,1197,0,1117
1673614867250,157,user_info_3,200,OK,Thread Group 1-54,text,true,,370,247,78,78,http://162.55.220.72:5006/user_info_3,157,0,82
1673614867252,155,user_info_2,200,OK,Thread Group 1-63,text,true,,476,247,78,78,http://162.55.220.72:5006/user_info_2,155,0,85
1673614866239,1168,get_method,200,OK,Thread Group 1-18,text,true,,168,150,78,78,http://162.55.220.72:5006/get_method?name=Ilya&age=34,1168,0,1093
1673614867207,201,user_info_3,200,OK,Thread Group 1-49,text,true,,370,247,78,78,http://162.55.220.72:5006/user_info_3,201,0,111
1673614867207,200,object_info_2 ,200,OK,Thread Group 1-31,text,true,,466,165,78,78,http://162.55.220.72:5006/object_info_2?name=ilya&age=34&salary=3500,200,0,111
1673614867249,159,object_info_2 ,200,OK,Thread Group 1-36,text,true,,466,165,78,78,http://162.55.220.72:5006/object_info_2?name=ilya&age=34&salary=3500,159,0,88
1673614867234,182,user_info_3,200,OK,Thread Group 1-48,text,true,,370,247,79,79,http://162.55.220.72:5006/user_info_3,182,0,98
1673614867275,149,get_method,200,OK,Thread Group 1-72,text,true,,168,150,79,79,http://162.55.220.72:5006/get_method?name=Ilya&age=34,149,0,63
1673614867250,174,object_info_3,200,OK,Thread Group 1-13,text,true,,524,165,79,79,http://162.55.220.72:5006/object_info_3?name=ilya&age=34&salary=1900,174,0,87
1673614867250,177,user_info_3,200,OK,Thread Group 1-51,text,true,,370,247,79,79,http://162.55.220.72:5006/user_info_3,177,0,88
1673614867250,178,user_info_2,200,OK,Thread Group 1-61,text,true,,476,247,79,79,http://162.55.220.72:5006/user_info_2,178,0,88
1673614867249,175,object_info_3,200,OK,Thread Group 1-19,text,true,,524,165,79,79,http://162.55.220.72:5006/object_info_3?name=ilya&age=34&salary=1900,175,0,88
1673614867249,186,user_info_3,200,OK,Thread Group 1-52,text,true,,370,247,80,80,http://162.55.220.72:5006/user_info_3,186,0,89
1673614867249,187,user_info_2,200,OK,Thread Group 1-60,text,true,,476,247,80,80,http://162.55.220.72:5006/user_info_2,187,0,89
1673614867250,191,object_info_3,200,OK,Thread Group 1-25,text,true,,524,165,80,80,http://162.55.220.72:5006/object_info_3?name=ilya&age=34&salary=1900,191,0,88
1673614867252,189,object_info_1,200,OK,Thread Group 1-41,text,true,,229,163,80,80,http://162.55.220.72:5006/object_info_1?name=Ilya&age=34&weight=70,189,0,86
1673614867254,198,get_method,200,OK,Thread Group 1-70,text,true,,168,150,81,81,http://162.55.220.72:5006/get_method?name=Ilya&age=34,198,0,90
1673614867249,202,user_info_2,200,OK,Thread Group 1-59,text,true,,476,247,80,80,http://162.55.220.72:5006/user_info_2,202,0,95
1673614867251,200,user_info_2,200,OK,Thread Group 1-62,text,true,,476,247,80,80,http://162.55.220.72:5006/user_info_2,200,0,93
